event_date,country,fatalities,year,month,year_month
2024-11-19,united states,0,2024,Nov,2024-11
2024-11-19,burundi,0,2024,Nov,2024-11
2024-11-19,france,0,2024,Nov,2024-11
2024-11-18,brazil,0,2024,Nov,2024-11
2024-11-18,chile,0,2024,Nov,2024-11
2024-11-18,democratic republic of congo,0,2024,Nov,2024-11
2024-11-18,democratic republic of congo,1,2024,Nov,2024-11
2024-11-18,guinea-bissau,0,2024,Nov,2024-11
2024-11-18,guatemala,0,2024,Nov,2024-11
2024-11-18,honduras,1,2024,Nov,2024-11
2024-11-18,mexico,1,2024,Nov,2024-11
2024-11-18,mexico,1,2024,Nov,2024-11
2024-11-18,nigeria,0,2024,Nov,2024-11
2024-11-18,peru,0,2024,Nov,2024-11
2024-11-18,somalia,1,2024,Nov,2024-11
2024-11-18,azerbaijan,0,2024,Nov,2024-11
2024-11-18,france,0,2024,Nov,2024-11
2024-11-18,india,0,2024,Nov,2024-11
2024-11-18,india,0,2024,Nov,2024-11
2024-11-18,india,0,2024,Nov,2024-11
2024-11-18,india,0,2024,Nov,2024-11
2024-11-18,india,0,2024,Nov,2024-11
2024-11-18,india,0,2024,Nov,2024-11
2024-11-18,india,0,2024,Nov,2024-11
2024-11-18,india,0,2024,Nov,2024-11
2024-11-18,south korea,0,2024,Nov,2024-11
2024-11-18,united states,0,2024,Nov,2024-11
2024-11-18,united states,0,2024,Nov,2024-11
2024-11-18,cameroon,0,2024,Nov,2024-11
2024-11-18,israel,0,2024,Nov,2024-11
2024-11-17,colombia,0,2024,Nov,2024-11
2024-11-17,democratic republic of congo,0,2024,Nov,2024-11
2024-11-17,iraq,0,2024,Nov,2024-11
2024-11-17,mexico,0,2024,Nov,2024-11
2024-11-17,mexico,0,2024,Nov,2024-11
2024-11-17,panama,0,2024,Nov,2024-11
2024-11-17,sierra leone,0,2024,Nov,2024-11
2024-11-17,turkey,0,2024,Nov,2024-11
2024-11-17,turkey,0,2024,Nov,2024-11
2024-11-17,yemen,0,2024,Nov,2024-11
2024-11-17,yemen,0,2024,Nov,2024-11
2024-11-17,yemen,0,2024,Nov,2024-11
2024-11-17,canada,0,2024,Nov,2024-11
2024-11-17,spain,0,2024,Nov,2024-11
2024-11-17,france,0,2024,Nov,2024-11
2024-11-17,greece,0,2024,Nov,2024-11
2024-11-17,india,0,2024,Nov,2024-11
2024-11-17,india,0,2024,Nov,2024-11
2024-11-17,india,0,2024,Nov,2024-11
2024-11-17,india,0,2024,Nov,2024-11
2024-11-17,india,0,2024,Nov,2024-11
2024-11-17,india,0,2024,Nov,2024-11
2024-11-17,myanmar,1,2024,Nov,2024-11
2024-11-17,myanmar,2,2024,Nov,2024-11
2024-11-17,pakistan,0,2024,Nov,2024-11
2024-11-17,pakistan,0,2024,Nov,2024-11
2024-11-17,united states,0,2024,Nov,2024-11
2024-11-17,united states,0,2024,Nov,2024-11
2024-11-17,germany,0,2024,Nov,2024-11
2024-11-17,democratic republic of congo,0,2024,Nov,2024-11
2024-11-16,kenya,0,2024,Nov,2024-11
2024-11-16,mexico,0,2024,Nov,2024-11
2024-11-16,somalia,1,2024,Nov,2024-11
2024-11-16,sudan,0,2024,Nov,2024-11
2024-11-16,syria,0,2024,Nov,2024-11
2024-11-16,turkey,0,2024,Nov,2024-11
2024-11-16,turkey,0,2024,Nov,2024-11
2024-11-16,turkey,0,2024,Nov,2024-11
2024-11-16,turkey,0,2024,Nov,2024-11
2024-11-16,india,1,2024,Nov,2024-11
2024-11-16,australia,0,2024,Nov,2024-11
2024-11-16,germany,0,2024,Nov,2024-11
2024-11-16,france,0,2024,Nov,2024-11
2024-11-16,india,0,2024,Nov,2024-11
2024-11-16,india,0,2024,Nov,2024-11
2024-11-16,india,0,2024,Nov,2024-11
2024-11-16,india,0,2024,Nov,2024-11
2024-11-16,india,0,2024,Nov,2024-11
2024-11-16,japan,0,2024,Nov,2024-11
2024-11-16,poland,0,2024,Nov,2024-11
2024-11-16,united states,0,2024,Nov,2024-11
2024-11-15,brazil,1,2024,Nov,2024-11
2024-11-15,mexico,0,2024,Nov,2024-11
2024-11-15,peru,0,2024,Nov,2024-11
2024-11-15,turkey,0,2024,Nov,2024-11
2024-11-15,sweden,0,2024,Nov,2024-11
2024-11-15,sweden,0,2024,Nov,2024-11
2024-11-15,sweden,0,2024,Nov,2024-11
2024-11-15,india,0,2024,Nov,2024-11
2024-11-15,india,0,2024,Nov,2024-11
2024-11-15,india,0,2024,Nov,2024-11
2024-11-15,india,0,2024,Nov,2024-11
2024-11-15,india,0,2024,Nov,2024-11
2024-11-15,italy,0,2024,Nov,2024-11
2024-11-15,italy,0,2024,Nov,2024-11
2024-11-15,south korea,0,2024,Nov,2024-11
2024-11-15,iraq,0,2024,Nov,2024-11
2024-11-15,india,6,2024,Nov,2024-11
2024-11-15,myanmar,0,2024,Nov,2024-11
2024-11-15,myanmar,0,2024,Nov,2024-11
2024-11-15,pakistan,0,2024,Nov,2024-11
2024-11-15,papua new guinea,2,2024,Nov,2024-11
2024-11-14,colombia,1,2024,Nov,2024-11
2024-11-14,honduras,1,2024,Nov,2024-11
2024-11-14,mexico,0,2024,Nov,2024-11
2024-11-14,mexico,0,2024,Nov,2024-11
2024-11-14,mali,0,2024,Nov,2024-11
2024-11-14,mali,0,2024,Nov,2024-11
2024-11-14,mali,0,2024,Nov,2024-11
2024-11-14,mali,0,2024,Nov,2024-11
2024-11-14,mali,0,2024,Nov,2024-11
2024-11-14,sudan,0,2024,Nov,2024-11
2024-11-14,turkey,0,2024,Nov,2024-11
2024-11-14,turkey,0,2024,Nov,2024-11
2024-11-14,philippines,1,2024,Nov,2024-11
2024-11-14,india,0,2024,Nov,2024-11
2024-11-14,india,0,2024,Nov,2024-11
2024-11-14,india,0,2024,Nov,2024-11
2024-11-14,india,0,2024,Nov,2024-11
2024-11-14,japan,0,2024,Nov,2024-11
2024-11-14,south korea,0,2024,Nov,2024-11
2024-11-14,myanmar,3,2024,Nov,2024-11
2024-11-14,netherlands,0,2024,Nov,2024-11
2024-11-14,peru,1,2024,Nov,2024-11
2024-11-14,brazil,0,2024,Nov,2024-11
2024-11-14,south africa,0,2024,Nov,2024-11
2024-11-13,brazil,1,2024,Nov,2024-11
2024-11-13,brazil,1,2024,Nov,2024-11
2024-11-13,kenya,0,2024,Nov,2024-11
2024-11-13,mexico,1,2024,Nov,2024-11
2024-11-13,morocco,0,2024,Nov,2024-11
2024-11-13,sudan,0,2024,Nov,2024-11
2024-11-13,tanzania,1,2024,Nov,2024-11
2024-11-13,yemen,0,2024,Nov,2024-11
2024-11-13,germany,0,2024,Nov,2024-11
2024-11-13,pakistan,0,2024,Nov,2024-11
2024-11-13,united states,0,2024,Nov,2024-11
2024-11-13,united states,0,2024,Nov,2024-11
2024-11-13,united states,0,2024,Nov,2024-11
2024-11-13,france,0,2024,Nov,2024-11
2024-11-13,georgia,0,2024,Nov,2024-11
2024-11-13,india,0,2024,Nov,2024-11
2024-11-13,india,0,2024,Nov,2024-11
2024-11-13,india,0,2024,Nov,2024-11
2024-11-13,south korea,0,2024,Nov,2024-11
2024-11-13,myanmar,0,2024,Nov,2024-11
2024-11-13,myanmar,0,2024,Nov,2024-11
2024-11-13,argentina,0,2024,Nov,2024-11
2024-11-12,brazil,0,2024,Nov,2024-11
2024-11-12,brazil,1,2024,Nov,2024-11
2024-11-12,ecuador,0,2024,Nov,2024-11
2024-11-12,kenya,0,2024,Nov,2024-11
2024-11-12,mexico,1,2024,Nov,2024-11
2024-11-12,sudan,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,turkey,0,2024,Nov,2024-11
2024-11-12,belgium,0,2024,Nov,2024-11
2024-11-12,belgium,0,2024,Nov,2024-11
2024-11-12,cyprus,0,2024,Nov,2024-11
2024-11-12,pakistan,0,2024,Nov,2024-11
2024-11-12,russia,0,2024,Nov,2024-11
2024-11-12,united states,0,2024,Nov,2024-11
2024-11-12,india,0,2024,Nov,2024-11
2024-11-12,india,0,2024,Nov,2024-11
2024-11-12,india,0,2024,Nov,2024-11
2024-11-12,india,0,2024,Nov,2024-11
2024-11-12,south korea,0,2024,Nov,2024-11
2024-11-12,south korea,0,2024,Nov,2024-11
2024-11-12,south korea,0,2024,Nov,2024-11
2024-11-12,south africa,2,2024,Nov,2024-11
2024-11-12,india,0,2024,Nov,2024-11
2024-11-11,democratic republic of congo,0,2024,Nov,2024-11
2024-11-11,israel,0,2024,Nov,2024-11
2024-11-11,mexico,0,2024,Nov,2024-11
2024-11-11,mexico,1,2024,Nov,2024-11
2024-11-11,sudan,0,2024,Nov,2024-11
2024-11-11,syria,0,2024,Nov,2024-11
2024-11-11,turkey,0,2024,Nov,2024-11
2024-11-11,turkey,0,2024,Nov,2024-11
2024-11-11,turkey,0,2024,Nov,2024-11
2024-11-11,pakistan,0,2024,Nov,2024-11
2024-11-11,philippines,0,2024,Nov,2024-11
2024-11-11,united states,0,2024,Nov,2024-11
2024-11-11,india,0,2024,Nov,2024-11
2024-11-11,india,0,2024,Nov,2024-11
2024-11-11,italy,0,2024,Nov,2024-11
2024-11-11,italy,0,2024,Nov,2024-11
2024-11-11,japan,0,2024,Nov,2024-11
2024-11-11,japan,0,2024,Nov,2024-11
2024-11-11,japan,0,2024,Nov,2024-11
2024-11-11,japan,0,2024,Nov,2024-11
2024-11-11,japan,0,2024,Nov,2024-11
2024-11-11,japan,0,2024,Nov,2024-11
2024-11-11,japan,0,2024,Nov,2024-11
2024-11-11,india,0,2024,Nov,2024-11
2024-11-11,russia,0,2024,Nov,2024-11
2024-11-11,sudan,0,2024,Nov,2024-11
2024-11-10,colombia,0,2024,Nov,2024-11
2024-11-10,democratic republic of congo,3,2024,Nov,2024-11
2024-11-10,guatemala,1,2024,Nov,2024-11
2024-11-10,guatemala,1,2024,Nov,2024-11
2024-11-10,jamaica,0,2024,Nov,2024-11
2024-11-10,jamaica,1,2024,Nov,2024-11
2024-11-10,morocco,0,2024,Nov,2024-11
2024-11-10,mauritius,0,2024,Nov,2024-11
2024-11-10,nigeria,0,2024,Nov,2024-11
2024-11-10,sudan,1,2024,Nov,2024-11
2024-11-10,sudan,0,2024,Nov,2024-11
2024-11-10,syria,0,2024,Nov,2024-11
2024-11-10,trinidad and tobago,0,2024,Nov,2024-11
2024-11-10,turkey,0,2024,Nov,2024-11
2024-11-10,turkey,0,2024,Nov,2024-11
2024-11-10,germany,0,2024,Nov,2024-11
2024-11-10,papua new guinea,0,2024,Nov,2024-11
2024-11-10,india,0,2024,Nov,2024-11
2024-11-10,india,0,2024,Nov,2024-11
2024-11-10,montenegro,0,2024,Nov,2024-11
2024-11-10,malaysia,0,2024,Nov,2024-11
2024-11-10,india,0,2024,Nov,2024-11
2024-11-09,brazil,0,2024,Nov,2024-11
2024-11-09,iran,0,2024,Nov,2024-11
2024-11-09,israel,0,2024,Nov,2024-11
2024-11-09,madagascar,1,2024,Nov,2024-11
2024-11-09,mexico,0,2024,Nov,2024-11
2024-11-09,south africa,2,2024,Nov,2024-11
2024-11-09,turkey,0,2024,Nov,2024-11
2024-11-09,turkey,0,2024,Nov,2024-11
2024-11-09,united states,0,2024,Nov,2024-11
2024-11-09,united states,0,2024,Nov,2024-11
2024-11-09,united states,0,2024,Nov,2024-11
2024-11-09,united states,0,2024,Nov,2024-11
2024-11-09,united states,0,2024,Nov,2024-11
2024-11-09,united states,0,2024,Nov,2024-11
2024-11-09,united states,0,2024,Nov,2024-11
2024-11-09,india,0,2024,Nov,2024-11
2024-11-09,india,0,2024,Nov,2024-11
2024-11-09,india,1,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,italy,0,2024,Nov,2024-11
2024-11-09,south korea,0,2024,Nov,2024-11
2024-11-09,malaysia,0,2024,Nov,2024-11
2024-11-08,united kingdom,0,2024,Nov,2024-11
2024-11-08,india,0,2024,Nov,2024-11
2024-11-08,india,0,2024,Nov,2024-11
2024-11-08,india,0,2024,Nov,2024-11
2024-11-08,india,0,2024,Nov,2024-11
2024-11-08,india,0,2024,Nov,2024-11
2024-11-08,pakistan,0,2024,Nov,2024-11
2024-11-08,venezuela,0,2024,Nov,2024-11
2024-11-08,mexico,0,2024,Nov,2024-11
2024-11-08,united states,0,2024,Nov,2024-11
2024-11-08,turkey,0,2024,Nov,2024-11
2024-11-08,yemen,0,2024,Nov,2024-11
2024-11-08,yemen,0,2024,Nov,2024-11
2024-11-08,yemen,0,2024,Nov,2024-11
2024-11-08,myanmar,2,2024,Nov,2024-11
2024-11-08,russia,0,2024,Nov,2024-11
2024-11-08,sweden,0,2024,Nov,2024-11
2024-11-08,sweden,0,2024,Nov,2024-11
2024-11-08,sweden,0,2024,Nov,2024-11
2024-11-08,mexico,1,2024,Nov,2024-11
2024-11-08,chad,0,2024,Nov,2024-11
2024-11-08,ethiopia,0,2024,Nov,2024-11
2024-11-08,mexico,1,2024,Nov,2024-11
2024-11-08,south korea,0,2024,Nov,2024-11
2024-11-08,madagascar,0,2024,Nov,2024-11
2024-11-07,ethiopia,1,2024,Nov,2024-11
2024-11-07,haiti,0,2024,Nov,2024-11
2024-11-07,france,0,2024,Nov,2024-11
2024-11-07,india,1,2024,Nov,2024-11
2024-11-07,philippines,1,2024,Nov,2024-11
2024-11-07,venezuela,0,2024,Nov,2024-11
2024-11-07,south korea,0,2024,Nov,2024-11
2024-11-07,mexico,0,2024,Nov,2024-11
2024-11-07,mexico,1,2024,Nov,2024-11
2024-11-07,mexico,0,2024,Nov,2024-11
2024-11-07,united states,0,2024,Nov,2024-11
2024-11-07,turkey,0,2024,Nov,2024-11
2024-11-07,turkey,0,2024,Nov,2024-11
2024-11-07,turkey,0,2024,Nov,2024-11
2024-11-07,spain,0,2024,Nov,2024-11
2024-11-07,montenegro,0,2024,Nov,2024-11
2024-11-07,south africa,0,2024,Nov,2024-11
2024-11-07,india,0,2024,Nov,2024-11
2024-11-07,israel,0,2024,Nov,2024-11
2024-11-06,iraq,0,2024,Nov,2024-11
2024-11-06,canada,0,2024,Nov,2024-11
2024-11-06,united kingdom,0,2024,Nov,2024-11
2024-11-06,indonesia,0,2024,Nov,2024-11
2024-11-06,indonesia,0,2024,Nov,2024-11
2024-11-06,brazil,1,2024,Nov,2024-11
2024-11-06,south korea,0,2024,Nov,2024-11
2024-11-06,south korea,0,2024,Nov,2024-11
2024-11-06,mexico,0,2024,Nov,2024-11
2024-11-06,united states,0,2024,Nov,2024-11
2024-11-06,united states,0,2024,Nov,2024-11
2024-11-06,united states,0,2024,Nov,2024-11
2024-11-06,united states,0,2024,Nov,2024-11
2024-11-06,sudan,0,2024,Nov,2024-11
2024-11-06,nigeria,0,2024,Nov,2024-11
2024-11-06,turkey,0,2024,Nov,2024-11
2024-11-06,turkey,0,2024,Nov,2024-11
2024-11-06,turkey,0,2024,Nov,2024-11
2024-11-06,turkey,0,2024,Nov,2024-11
2024-11-06,turkey,0,2024,Nov,2024-11
2024-11-06,united kingdom,0,2024,Nov,2024-11
2024-11-05,israel,0,2024,Nov,2024-11
2024-11-05,israel,0,2024,Nov,2024-11
2024-11-05,france,0,2024,Nov,2024-11
2024-11-05,india,0,2024,Nov,2024-11
2024-11-05,india,0,2024,Nov,2024-11
2024-11-05,india,0,2024,Nov,2024-11
2024-11-05,india,0,2024,Nov,2024-11
2024-11-05,india,0,2024,Nov,2024-11
2024-11-05,india,0,2024,Nov,2024-11
2024-11-05,india,0,2024,Nov,2024-11
2024-11-05,taiwan,0,2024,Nov,2024-11
2024-11-05,brazil,1,2024,Nov,2024-11
2024-11-05,brazil,0,2024,Nov,2024-11
2024-11-05,mexico,1,2024,Nov,2024-11
2024-11-05,mexico,2,2024,Nov,2024-11
2024-11-05,turkey,0,2024,Nov,2024-11
2024-11-05,turkey,0,2024,Nov,2024-11
2024-11-05,turkey,0,2024,Nov,2024-11
2024-11-05,turkey,0,2024,Nov,2024-11
2024-11-05,turkey,0,2024,Nov,2024-11
2024-11-05,turkey,0,2024,Nov,2024-11
2024-11-05,italy,0,2024,Nov,2024-11
2024-11-05,kosovo,0,2024,Nov,2024-11
2024-11-05,japan,0,2024,Nov,2024-11
2024-11-05,germany,0,2024,Nov,2024-11
2024-11-04,iraq,1,2024,Nov,2024-11
2024-11-04,israel,0,2024,Nov,2024-11
2024-11-04,democratic republic of congo,0,2024,Nov,2024-11
2024-11-04,india,0,2024,Nov,2024-11
2024-11-04,colombia,1,2024,Nov,2024-11
2024-11-04,uruguay,0,2024,Nov,2024-11
2024-11-04,brazil,0,2024,Nov,2024-11
2024-11-04,mexico,0,2024,Nov,2024-11
2024-11-04,united states,0,2024,Nov,2024-11
2024-11-04,kenya,0,2024,Nov,2024-11
2024-11-04,ghana,0,2024,Nov,2024-11
2024-11-04,turkey,0,2024,Nov,2024-11
2024-11-04,turkey,0,2024,Nov,2024-11
2024-11-04,turkey,0,2024,Nov,2024-11
2024-11-04,turkey,0,2024,Nov,2024-11
2024-11-04,yemen,1,2024,Nov,2024-11
2024-11-04,italy,0,2024,Nov,2024-11
2024-11-04,sudan,1,2024,Nov,2024-11
2024-11-04,russia,0,2024,Nov,2024-11
2024-11-04,israel,0,2024,Nov,2024-11
2024-11-03,cameroon,1,2024,Nov,2024-11
2024-11-03,india,0,2024,Nov,2024-11
2024-11-03,india,0,2024,Nov,2024-11
2024-11-03,syria,0,2024,Nov,2024-11
2024-11-03,japan,0,2024,Nov,2024-11
2024-11-03,mexico,0,2024,Nov,2024-11
2024-11-03,mexico,0,2024,Nov,2024-11
2024-11-03,kenya,0,2024,Nov,2024-11
2024-11-03,sudan,12,2024,Nov,2024-11
2024-11-03,turkey,0,2024,Nov,2024-11
2024-11-03,germany,0,2024,Nov,2024-11
2024-11-03,afghanistan,1,2024,Nov,2024-11
2024-11-02,iran,0,2024,Nov,2024-11
2024-11-02,senegal,0,2024,Nov,2024-11
2024-11-02,india,0,2024,Nov,2024-11
2024-11-02,india,0,2024,Nov,2024-11
2024-11-02,india,0,2024,Nov,2024-11
2024-11-02,india,0,2024,Nov,2024-11
2024-11-02,syria,0,2024,Nov,2024-11
2024-11-02,colombia,0,2024,Nov,2024-11
2024-11-02,argentina,0,2024,Nov,2024-11
2024-11-02,mexico,1,2024,Nov,2024-11
2024-11-02,mexico,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,united states,0,2024,Nov,2024-11
2024-11-02,sudan,0,2024,Nov,2024-11
2024-11-02,turkey,0,2024,Nov,2024-11
2024-11-02,turkey,0,2024,Nov,2024-11
2024-11-02,croatia,0,2024,Nov,2024-11
2024-11-02,cameroon,1,2024,Nov,2024-11
2024-11-02,mexico,0,2024,Nov,2024-11
2024-11-02,germany,0,2024,Nov,2024-11
2024-11-01,south korea,0,2024,Nov,2024-11
2024-11-01,mexico,1,2024,Nov,2024-11
2024-11-01,sweden,0,2024,Nov,2024-11
2024-11-01,sweden,0,2024,Nov,2024-11
2024-11-01,united states,0,2024,Nov,2024-11
2024-11-01,india,0,2024,Nov,2024-11
2024-11-01,india,0,2024,Nov,2024-11
2024-11-01,india,0,2024,Nov,2024-11
2024-11-01,india,0,2024,Nov,2024-11
2024-11-01,pakistan,0,2024,Nov,2024-11
2024-11-01,brazil,0,2024,Nov,2024-11
2024-11-01,mexico,1,2024,Nov,2024-11
2024-11-01,australia,0,2024,Nov,2024-11
2024-11-01,democratic republic of congo,0,2024,Nov,2024-11
2024-11-01,malaysia,0,2024,Nov,2024-11
2024-11-01,india,0,2024,Nov,2024-11
2024-11-01,germany,0,2024,Nov,2024-11
2024-10-31,argentina,0,2024,Oct,2024-10
2024-10-31,bolivia,0,2024,Oct,2024-10
2024-10-31,iraq,0,2024,Oct,2024-10
2024-10-31,turkey,0,2024,Oct,2024-10
2024-10-31,turkey,0,2024,Oct,2024-10
2024-10-31,italy,0,2024,Oct,2024-10
2024-10-31,south korea,0,2024,Oct,2024-10
2024-10-31,mexico,0,2024,Oct,2024-10
2024-10-31,mexico,0,2024,Oct,2024-10
2024-10-31,mexico,0,2024,Oct,2024-10
2024-10-31,mexico,1,2024,Oct,2024-10
2024-10-31,india,0,2024,Oct,2024-10
2024-10-31,india,0,2024,Oct,2024-10
2024-10-31,india,0,2024,Oct,2024-10
2024-10-31,costa rica,0,2024,Oct,2024-10
2024-10-31,india,0,2024,Oct,2024-10
2024-10-31,india,0,2024,Oct,2024-10
2024-10-31,japan,0,2024,Oct,2024-10
2024-10-30,brazil,0,2024,Oct,2024-10
2024-10-30,iran,0,2024,Oct,2024-10
2024-10-30,canada,0,2024,Oct,2024-10
2024-10-30,czech republic,0,2024,Oct,2024-10
2024-10-30,united kingdom,0,2024,Oct,2024-10
2024-10-30,italy,0,2024,Oct,2024-10
2024-10-30,south korea,0,2024,Oct,2024-10
2024-10-30,mexico,1,2024,Oct,2024-10
2024-10-30,mexico,1,2024,Oct,2024-10
2024-10-30,portugal,0,2024,Oct,2024-10
2024-10-30,serbia,0,2024,Oct,2024-10
2024-10-30,slovakia,0,2024,Oct,2024-10
2024-10-30,india,0,2024,Oct,2024-10
2024-10-30,india,0,2024,Oct,2024-10
2024-10-30,pakistan,0,2024,Oct,2024-10
2024-10-30,south korea,0,2024,Oct,2024-10
2024-10-30,niger,0,2024,Oct,2024-10
2024-10-30,india,0,2024,Oct,2024-10
2024-10-29,burkina faso,0,2024,Oct,2024-10
2024-10-29,brazil,1,2024,Oct,2024-10
2024-10-29,central african republic,0,2024,Oct,2024-10
2024-10-29,honduras,1,2024,Oct,2024-10
2024-10-29,mali,0,2024,Oct,2024-10
2024-10-29,nigeria,0,2024,Oct,2024-10
2024-10-29,south africa,1,2024,Oct,2024-10
2024-10-29,south africa,0,2024,Oct,2024-10
2024-10-29,sudan,4,2024,Oct,2024-10
2024-10-29,sudan,0,2024,Oct,2024-10
2024-10-29,turkey,0,2024,Oct,2024-10
2024-10-29,afghanistan,0,2024,Oct,2024-10
2024-10-29,spain,0,2024,Oct,2024-10
2024-10-29,mexico,1,2024,Oct,2024-10
2024-10-29,mexico,0,2024,Oct,2024-10
2024-10-29,mexico,0,2024,Oct,2024-10
2024-10-29,mexico,0,2024,Oct,2024-10
2024-10-29,united states,0,2024,Oct,2024-10
2024-10-29,india,0,2024,Oct,2024-10
2024-10-29,south africa,0,2024,Oct,2024-10
2024-10-29,indonesia,0,2024,Oct,2024-10
2024-10-29,ghana,0,2024,Oct,2024-10
2024-10-28,cameroon,1,2024,Oct,2024-10
2024-10-28,iraq,0,2024,Oct,2024-10
2024-10-28,israel,0,2024,Oct,2024-10
2024-10-28,israel,0,2024,Oct,2024-10
2024-10-28,sudan,1,2024,Oct,2024-10
2024-10-28,turkey,0,2024,Oct,2024-10
2024-10-28,turkey,0,2024,Oct,2024-10
2024-10-28,turkey,0,2024,Oct,2024-10
2024-10-28,turkey,0,2024,Oct,2024-10
2024-10-28,turkey,0,2024,Oct,2024-10
2024-10-28,brazil,1,2024,Oct,2024-10
2024-10-28,spain,0,2024,Oct,2024-10
2024-10-28,france,0,2024,Oct,2024-10
2024-10-28,south korea,0,2024,Oct,2024-10
2024-10-28,mexico,0,2024,Oct,2024-10
2024-10-28,mexico,0,2024,Oct,2024-10
2024-10-28,mexico,0,2024,Oct,2024-10
2024-10-28,mexico,1,2024,Oct,2024-10
2024-10-28,taiwan,0,2024,Oct,2024-10
2024-10-28,india,0,2024,Oct,2024-10
2024-10-28,india,0,2024,Oct,2024-10
2024-10-28,india,0,2024,Oct,2024-10
2024-10-28,india,0,2024,Oct,2024-10
2024-10-28,ethiopia,1,2024,Oct,2024-10
2024-10-28,ivory coast,0,2024,Oct,2024-10
2024-10-28,germany,0,2024,Oct,2024-10
2024-10-27,brazil,1,2024,Oct,2024-10
2024-10-27,chile,0,2024,Oct,2024-10
2024-10-27,sudan,1,2024,Oct,2024-10
2024-10-27,sudan,10,2024,Oct,2024-10
2024-10-27,sudan,0,2024,Oct,2024-10
2024-10-27,syria,0,2024,Oct,2024-10
2024-10-27,uganda,0,2024,Oct,2024-10
2024-10-27,brazil,1,2024,Oct,2024-10
2024-10-27,mexico,0,2024,Oct,2024-10
2024-10-27,united states,0,2024,Oct,2024-10
2024-10-27,pakistan,0,2024,Oct,2024-10
2024-10-27,philippines,1,2024,Oct,2024-10
2024-10-27,colombia,0,2024,Oct,2024-10
2024-10-27,ghana,0,2024,Oct,2024-10
2024-10-26,brazil,1,2024,Oct,2024-10
2024-10-26,brazil,1,2024,Oct,2024-10
2024-10-26,burundi,0,2024,Oct,2024-10
2024-10-26,cameroon,1,2024,Oct,2024-10
2024-10-26,cameroon,0,2024,Oct,2024-10
2024-10-26,central african republic,1,2024,Oct,2024-10
2024-10-26,haiti,0,2024,Oct,2024-10
2024-10-26,turkey,0,2024,Oct,2024-10
2024-10-26,yemen,0,2024,Oct,2024-10
2024-10-26,australia,0,2024,Oct,2024-10
2024-10-26,italy,0,2024,Oct,2024-10
2024-10-26,mexico,0,2024,Oct,2024-10
2024-10-26,india,0,2024,Oct,2024-10
2024-10-26,india,0,2024,Oct,2024-10
2024-10-26,india,0,2024,Oct,2024-10
2024-10-26,myanmar,0,2024,Oct,2024-10
2024-10-26,sri lanka,0,2024,Oct,2024-10
2024-10-26,myanmar,0,2024,Oct,2024-10
2024-10-25,honduras,1,2024,Oct,2024-10
2024-10-25,iraq,0,2024,Oct,2024-10
2024-10-25,mexico,0,2024,Oct,2024-10
2024-10-25,mexico,0,2024,Oct,2024-10
2024-10-25,south africa,0,2024,Oct,2024-10
2024-10-25,yemen,0,2024,Oct,2024-10
2024-10-25,yemen,0,2024,Oct,2024-10
2024-10-25,cyprus,0,2024,Oct,2024-10
2024-10-25,spain,0,2024,Oct,2024-10
2024-10-25,india,0,2024,Oct,2024-10
2024-10-25,sweden,0,2024,Oct,2024-10
2024-10-25,sweden,0,2024,Oct,2024-10
2024-10-25,sweden,0,2024,Oct,2024-10
2024-10-25,sweden,0,2024,Oct,2024-10
2024-10-25,brazil,0,2024,Oct,2024-10
